reinforcement_ratio,warning_signal_points,warning_pecks,punishment_period,feed_time,total_reinforcements,skip_to_next_value,warning_alarm_volume,warning_display_volume,punishment_condition,subject,is_spot_on,random_warning,Time,Reinforcers,Quarter,Pecks,Event,x,y
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:42.763806,29,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:44.197989,29,1,1,peck,0.7263888888888889,0.2666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:46.496199,29,1,1,peck,0.7430555555555556,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:47.089525,29,1,1,peck,0.6951388888888889,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:47.090075,29,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:47.178154,30,1,1,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:52.182965,30,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:53.920129,30,1,1,peck,0.7270833333333333,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:53.921194,30,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:54.009103,31,1,1,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:06:59.005930,31,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:00.703309,31,1,1,peck,0.74375,0.3666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:00.704372,31,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:00.789377,32,1,1,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:05.795334,32,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:09.365261,32,1,1,peck,0.7104166666666667,0.24111111111111116,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:12.407230,32,1,1,peck,0.7583333333333333,0.29222222222222227,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:13.160218,32,1,1,peck,0.7423611111111111,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:14.574989,32,1,1,peck,0.7104166666666667,0.2666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:16.879698,32,1,1,peck,0.7430555555555556,0.33333333333333337,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:16.880736,32,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:16.969781,33,1,1,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:21.969089,33,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:24.038341,33,1,1,peck,0.7277777777777777,0.3666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:24.039396,33,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:24.124943,34,1,1,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:29.127852,34,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:30.913605,34,1,1,peck,0.7270833333333333,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:30.915200,34,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:31.008078,35,1,1,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:36.007782,35,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:37.575366,35,1,1,peck,0.7263888888888889,0.2544444444444445,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:37.959003,35,1,1,peck,0.7423611111111111,0.24111111111111116,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:38.883233,35,1,1,peck,0.7152777777777778,0.3288888888888889,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:38.945732,35,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:39.039939,36,1,1,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:44.037434,36,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:49.174003,36,1,1,peck,0.7111111111111111,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:49.175023,36,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:49.262002,37,1,1,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:54.268435,37,1,1,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:56.486308,37,1,1,peck,0.7270833333333333,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:56.487347,37,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:07:56.575860,38,1,1,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:08:01.580505,38,0,1,end_of_experiment,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.473452,38,0,1,blind-peck,0.8479166666666667,0.2744444444444445,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.474490,38,0,1,blind-peck,0.7993055555555556,0.43000000000000005,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.486197,38,0,1,blind-peck,0.725,0.26888888888888884,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.569816,38,0,1,blind-peck,0.7888888888888889,0.43000000000000005,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.590043,38,0,1,blind-peck,0.6611111111111111,0.26888888888888884,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.594376,38,0,1,blind-peck,0.7666666666666667,0.4444444444444444,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.625745,38,0,1,blind-peck,0.6333333333333333,0.3011111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.643436,38,0,1,blind-peck,0.7541666666666667,0.47777777777777775,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.660918,38,0,1,blind-peck,0.6097222222222223,0.30000000000000004,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.661958,38,0,1,blind-peck,0.7458333333333333,0.4655555555555555,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.699308,38,0,1,blind-peck,0.5993055555555555,0.28,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.733005,38,0,1,blind-peck,0.7145833333333333,0.40222222222222226,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.763296,38,0,1,blind-peck,0.6118055555555556,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.767082,38,0,1,blind-peck,0.6909722222222222,0.4066666666666666,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.797920,38,0,1,blind-peck,0.6805555555555556,0.32666666666666666,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.801317,38,0,1,blind-peck,0.7069444444444445,0.4688888888888889,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.830939,38,0,1,blind-peck,0.7138888888888889,0.35444444444444445,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.844077,38,0,1,blind-peck,0.7152777777777778,0.48888888888888893,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.857069,38,0,1,blind-peck,0.6986111111111111,0.36111111111111116,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.921798,38,0,1,blind-peck,0.6958333333333333,0.47111111111111115,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.923420,38,0,1,blind-peck,0.6715277777777777,0.30000000000000004,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.932873,38,0,1,blind-peck,0.6743055555555556,0.4422222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:10:07.958336,38,0,1,blind-peck,0.6479166666666667,0.23777777777777775,False
