reinforcement_ratio,warning_signal_points,warning_pecks,punishment_period,feed_time,total_reinforcements,skip_to_next_value,warning_alarm_volume,warning_display_volume,punishment_condition,subject,is_spot_on,random_warning,Time,Reinforcers,Quarter,Pecks,Event,x,y
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:18.129520,0,4.0,51,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:18.178537,0,4.0,51,peck,0.6965277777777777,0.3733333333333333,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:18.266351,0,4.0,52,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:18.340113,0,4.0,52,peck,0.6958333333333333,0.36111111111111116,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:18.427897,0,4.0,53,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:18.501747,0,4.0,53,peck,0.70625,0.3533333333333334,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:18.613409,0,4.0,54,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:19.682563,0,4.0,54,peck,0.7013888888888888,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:19.757058,0,4.0,55,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:19.842415,0,4.0,55,peck,0.7118055555555556,0.3455555555555555,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:19.953456,0,4.0,56,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:20.039666,0,4.0,56,peck,0.7277777777777777,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:20.311574,0,4.0,57,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:20.360580,0,4.0,57,peck,0.6951388888888889,0.3222222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:20.471721,0,4.0,58,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:20.520579,0,4.0,58,peck,0.6798611111111111,0.33777777777777773,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:20.607366,0,4.0,59,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:20.680761,0,4.0,59,peck,0.6958333333333333,0.3666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:20.976495,0,4.0,60,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:21.070391,1,4.0,60,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:21.075631,1,0,60,blind-peck,0.7194444444444444,0.39222222222222225,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:21.113168,1,0,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:00:26.060315,1,1,1,starting-again,0,0,False
